[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a95922d001e38ae3e3eb0||cspanid=||spanid=f6c4f8274cd239ea||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||cspanid=||spanid=f6c4f8275225fcd6||level=sql||current_time=2020-08-17 22:34:58||traceid=a9fe6db55f3a95922d001e38f5f262b0||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||cspanid=||spanid=f6c4f827683e14a5||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||proc_time=0.000000000||affected_row=1||current_time=2020-08-17 22:34:58||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '56')||traceid=a9fe6db55f3a959268381e38db185bb0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||affected_row=1||cspanid=||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||current_time=2020-08-17 22:34:58||spanid=f6c4f8277ce2e98e||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||traceid=a9fe6db55f3a959268381e3804d635b0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||traceid=a9fe6db55f3a959268381e386796b8b0||cspanid=||level=sql||spanid=f6c4f8271352ca32||affected_row=0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||current_time=2020-08-17 22:34:58||proc_time=0.000000000||affected_row=0||traceid=a9fe6db55f3a95929ccc1e38ac9b58b0||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||spanid=f6c4f827505ce263||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||affected_row=1||cspanid=||spanid=f6c4f827323423cf||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||level=sql||traceid=a9fe6db55f3a95929ccc1e38398e40b0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||level=sql||affected_row=1||cspanid=||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||traceid=a9fe6db55f3a95929ccc1e383a23ebb0||spanid=f6c4f8274b56783c
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||current_time=2020-08-17 22:37:33||proc_time=0.000000000||traceid=a9fe6db55f3a962dd0ec0ea4104dc7b0||spanid=f6c4fb98380704bb||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:82||cspanid=||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete='0') ORDER BY id desc LIMIT 10 OFFSET 0||affected_row=6
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:86||traceid=a9fe6db55f3a962dd0ec0ea4104dc7b0||cspanid=||spanid=f6c4fb98380704bb||current_time=2020-08-17 22:37:33||proc_time=0.000000000||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete='0')||affected_row=0
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a962d77a40ea4697f48b0||cspanid=||level=sql||current_time=2020-08-17 22:37:33||proc_time=0.000000000||spanid=f6c4fb98268447a4||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '61')||affected_row=1
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a962db0200ea46cffa2b0||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||current_time=2020-08-17 22:37:33||spanid=f6c4fb9830b95ff1||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||affected_row=1||cspanid=
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||current_time=2020-08-17 22:37:33||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||spanid=f6c4fb9825845c95||level=sql||proc_time=0.000000000||traceid=a9fe6db55f3a962de5e00ea43a768bb0||cspanid=||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||traceid=a9fe6db55f3a962d74ec0ea402070fb0||spanid=f6c4fb982e3108da||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||current_time=2020-08-17 22:37:33||cspanid=||level=sql||affected_row=0
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||proc_time=0.000000000||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:37:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||affected_row=1||traceid=a9fe6db55f3a962d8dc40ea484c47fb0||cspanid=||spanid=f6c4fb982606cd2b||level=sql
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||current_time=2020-08-17 22:37:33||proc_time=0.000000000||traceid=a9fe6db55f3a962d06280ea4c34c36b0||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||affected_row=1||cspanid=||spanid=f6c4fb98592e17f7
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||traceid=a9fe6db55f3a962dffd80ea44419dbb0||cspanid=||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||current_time=2020-08-17 22:37:33||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '60')||spanid=f6c4fb984dba7b0f
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||cspanid=||current_time=2020-08-17 22:37:33||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||affected_row=1||traceid=a9fe6db55f3a962da8940ea422b029b0||spanid=f6c4fb98079143f7||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||cspanid=||spanid=f6c4fb984542c292||level=sql||current_time=2020-08-17 22:37:33||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0||traceid=a9fe6db55f3a962ddcc40ea42d968db0
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||cspanid=||spanid=f6c4fb9843ea3b93||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||affected_row=0||traceid=a9fe6db55f3a962d18600ea429d9f1b0||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||current_time=2020-08-17 22:37:33
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a962d18600ea4f1017fb0||cspanid=||proc_time=0.000000000||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:37:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1||spanid=f6c4fb982e4fa459||level=sql
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||current_time=2020-08-17 22:37:33||affected_row=1||traceid=a9fe6db55f3a962d4c2c0ea47a71f5b0||cspanid=||spanid=f6c4fb980c796497||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||cspanid=||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||current_time=2020-08-17 22:37:33||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '59')||traceid=a9fe6db55f3a962d88900ea473fac8b0||spanid=f6c4fb98572d92fa
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||cspanid=||current_time=2020-08-17 22:37:33||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||traceid=a9fe6db55f3a962d88900ea4678303b0||spanid=f6c4fb985ef4e81e
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||affected_row=0||traceid=a9fe6db55f3a962dbbf80ea46a156ab0||spanid=f6c4fb9836d467a4||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||current_time=2020-08-17 22:37:33||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||cspanid=
[INFO][2020-08-17T22:37:33.271][log.go:58] _com_mysql_success||current_time=2020-08-17 22:37:33||affected_row=0||cspanid=||traceid=a9fe6db55f3a962dbbf80ea44d8e9fb0||spanid=f6c4fb98760b0d22||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')
